5.00E+08,6.50E+08,-5.00E+07,6.50E+08,1.05E+11,1.50E+08,3.50E+08,6.50E+08,6.50E+08,6.20E+03,Lower
3.50E+09,9.50E+08,-2.00E+07,9.50E+08,1.20E+11,4.50E+08,5.50E+08,9.50E+08,9.50E+08,8.20E+03,Upper
P1 - Rotor core stiffness (Pa) ,P3 - NDE_right_stiffness,P10 - Magnetic pull,P11 - NDE_left_stiffness,P12 - Gray iron yield (Pa) ,P14 - Bearing N,P15 - Bearing D,P16 - DE_Feet_left,P17 - DE_feet_rigth,P18 - GJL250 density (kg m^-3) ,Output
P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Y
485993572.7,862219442.2,-24630092.96,760594353.3,1.17423E+11,385033237.7,415157112.4,882959256.3,715381558.6,7483.720657,57.47446818
1543724090,721188706.5,-31474231.61,658969264.3,1.08582E+11,196300929.6,537107219.1,783408148.7,731973409.8,6901.346677,54.29052608
651912085.3,685931022.6,-21726518.99,893329163.3,1.09787E+11,329035739.7,398980057.4,736950965.2,768475482.6,7214.932666,56.13031483
2808852749,675561115.6,-43295925.63,924438884.4,1.11093E+11,395403144.7,502264331.5,811614295.9,736950965.2,6453.366693,57.25040782
2954031447,901625089,-35000000,773038241.7,1.12299E+11,337331665.3,381558613.6,921120514.2,916142958.8,6990.942674,58.4329921
2373316653,820739814.1,-34377805.58,681783059.8,1.15012E+11,185931022.6,410179557,877981700.9,688834596.6,8006.363971,54.08142795
900789854.2,671413152.8,-43710721.91,795852037.2,1.18327E+11,287556111.6,366625947.4,723677484.2,780089778.5,7289.595997,55.18790575
2165918513,717040743.7,-27118870.65,911994996,1.13404E+11,148599357.3,481109721.1,775112223.1,907847033.2,6513.097358,54.9371098
2518495352,723262687.9,-40599749.8,951400642.7,1.05467E+11,391255181.9,436311722.7,748565261.1,877981700.9,7200,57.17108335
1792601859,833183702.5,-45162508.9,727410650.7,1.18729E+11,438956754.3,519685775.3,813273481,829865332.3,6393.636029,58.59924744
2725893493,702522873.9,-34170407.44,677635097,1.15916E+11,441030735.7,471154610.4,697130522.2,796681629.7,7588.249319,55.73359717
1502244462,744002502,-26081879.95,907847033.2,1.16318E+11,418216940.2,477376554.6,909506218.3,735291780.1,6602.693355,58.5697846
2103699070,909921014.6,-20896926.43,656895282.9,1.11897E+11,310369907,451244388.8,695471337.1,785067333.9,7976.498639,55.55344459
1004488925,658969264.3,-42466333.07,661043245.7,1.14208E+11,351849535.2,447511222.3,886277626.5,766816297.5,7633.047318,55.53824457
672651899.4,673487134.2,-31889027.89,748150464.8,1.06673E+11,208744818.1,367870336.3,806636740.5,760179557,7050.673339,54.11983611
3472526799,754372409,-37903573.97,787556111.6,1.19734E+11,353923516.6,509730664.5,871344960.4,717040743.7,7080.538671,57.36397746
921529668.3,941030735.7,-30022444.62,698374911,1.19432E+11,358071479.4,425112223.1,814932666.1,846457183.5,7812.239311,57.56998924
3368827729,758520371.9,-48273481.01,719114725.1,1.13203E+11,192152966.8,427601000.8,750224446.2,901210292.7,7573.316653,50.99025142
1253366693,681783059.8,-22970907.84,665191208.5,1.0818E+11,374663330.7,406446390.4,853093924,841479628.1,6796.818014,56.36682622
3202909216,656895282.9,-35414796.28,812443888.4,1.1029E+11,443104717.1,501019942.6,838161257.9,838161257.9,8125.8253,56.59242759
